id,city,position,salary,link
243,Нижневартовск,Слесарь-ремонтник нефтепромыслового оборудования,136 000 руб.,https://bashkortostan.rabota.ru/vacancy/46626724/
244,Станица Холмская,Менеджер по продажам,от 50 000 руб.,https://bashkortostan.rabota.ru/vacancy/51044609/
245,Уфа,Швея-универсал,30 000 — 60 000 руб.,https://bashkortostan.rabota.ru/vacancy/47591570/
246,Уфа,Повар-универсал,по договоренности,https://bashkortostan.rabota.ru/vacancy/52264587/
247,Уфа,Администратор,от 40 000 руб.,https://bashkortostan.rabota.ru/vacancy/49704272/
248,Уфа,Водитель-дальнобойщик,100 000 — 180 000 руб.,https://bashkortostan.rabota.ru/vacancy/49676721/
249,Уфа,Разливщик нефтепродуктов,от 60 000 руб.,https://bashkortostan.rabota.ru/vacancy/52259006/
250,Уфа,Менеджер по продажам,60 000 — 200 000 руб.,https://bashkortostan.rabota.ru/vacancy/52258613/
251,Уфа,Автослесарь по грузовым автомобилям,80 000 — 150 000 руб.,https://bashkortostan.rabota.ru/vacancy/52226625/
252,Стерлитамак,Продавец-консультант,33 000 — 40 000 руб.,https://bashkortostan.rabota.ru/vacancy/51149836/
253,Стерлитамак,"Продавец-кассир, консультант",30 000 — 35 000 руб.,https://bashkortostan.rabota.ru/vacancy/50407038/
254,Уфа,Менеджер по продажам,45 000 — 145 000 руб.,https://bashkortostan.rabota.ru/vacancy/50385423/
255,Уфа,Диспетчер-логист,от 38 000 руб.,https://bashkortostan.rabota.ru/vacancy/50224464/
256,Салават,Продавец-консультант,35 000 — 50 000 руб.,https://bashkortostan.rabota.ru/vacancy/50072913/
257,Уфа,Продавец продуктов,от 36 000 руб.,https://bashkortostan.rabota.ru/vacancy/49915217/
258,Уфа,Швея,от 50 000 руб.,https://bashkortostan.rabota.ru/vacancy/49762234/
259,Уфа,Водитель погрузчика на склад,от 45 000 руб.,https://bashkortostan.rabota.ru/vacancy/49589983/
260,Уфа,Кладовщик-комплектовщик,от 50 000 руб.,https://bashkortostan.rabota.ru/vacancy/49589864/
261,Уфа,Водитель-экспедитор категории C,50 000 — 80 000 руб.,https://bashkortostan.rabota.ru/vacancy/49587996/
262,Уфа,Швея-универсал,40 000 — 50 000 руб.,https://bashkortostan.rabota.ru/vacancy/49559849/
263,Уфа,Медицинская сестра,40 000 — 70 000 руб.,https://bashkortostan.rabota.ru/vacancy/48890914/
264,Уфа,Техник по эксплуатации зданий,от 40 000 руб.,https://bashkortostan.rabota.ru/vacancy/48756969/
265,Кумертау,Продавец-кассир автозапчастей,от 38 000 руб.,https://bashkortostan.rabota.ru/vacancy/48448625/
266,Уфа,Продавец,18 000 — 30 000 руб.,https://bashkortostan.rabota.ru/vacancy/48274653/
267,Уфа,Мастер СМР,40 000 — 100 000 руб.,https://bashkortostan.rabota.ru/vacancy/48242415/
268,Уфа,Автослесарь по ремонту грузовых автомобилей,от 60 000 руб.,https://bashkortostan.rabota.ru/vacancy/46408254/
269,Уфа,Повар универсал,60 000 — 66 000 руб.,https://bashkortostan.rabota.ru/vacancy/52222184/
270,Уфа,Курьер,200 000 — 210 000 руб.,https://bashkortostan.rabota.ru/vacancy/52230133/
271,Уфа,Курьер,200 000 — 210 000 руб.,https://bashkortostan.rabota.ru/vacancy/52227434/
272,Уфа,Мастер по обслуживанию и ремонту распределительных сетей,75 000 — 85 000 руб.,https://bashkortostan.rabota.ru/vacancy/52121581/
273,Бирск,Пилорамщик,50 000 — 60 000 руб.,https://bashkortostan.rabota.ru/vacancy/51638720/
274,Уфа,Доярка,от 40 000 руб.,https://bashkortostan.rabota.ru/vacancy/51570040/
275,Уфа,Водитель-курьер,до 89 630 руб.,https://bashkortostan.rabota.ru/vacancy/51445718/
276,Уфа,Курьер в курьерскую службу,до 149 600 руб.,https://bashkortostan.rabota.ru/vacancy/51445713/
277,Уфа,Инженер,по договоренности,https://bashkortostan.rabota.ru/vacancy/50616394/
278,Кумертау,Продавец одежды,от 30 000 руб.,https://bashkortostan.rabota.ru/vacancy/50518144/
279,Уфа,Менеджер по продажам медицинских изделий,80 000 — 500 000 руб.,https://bashkortostan.rabota.ru/vacancy/50494446/
280,Село Аскарово,Установщик межкомнатных дверей,по договоренности,https://bashkortostan.rabota.ru/vacancy/50444865/
281,Уфа,Уборщик/ца,от 16 000 руб.,https://bashkortostan.rabota.ru/vacancy/50406516/
282,Уфа,Мебельщик-присадчик,80 000 — 100 000 руб.,https://bashkortostan.rabota.ru/vacancy/50404756/
283,Белебей,Агент по недвижимости,50 000 — 150 000 руб.,https://bashkortostan.rabota.ru/vacancy/50385467/
284,Уфа,Сотрудник отдела безопасности,30 000 — 50 000 руб.,https://bashkortostan.rabota.ru/vacancy/50361625/
285,Стерлитамак,Продавец-консультант,45 000 — 50 000 руб.,https://bashkortostan.rabota.ru/vacancy/50328454/
286,Уфа,Фрезеровщик,до 100 000 руб.,https://bashkortostan.rabota.ru/vacancy/50175409/
287,Салават,Повар кафе,30 000 руб.,https://bashkortostan.rabota.ru/vacancy/50080953/
288,Туймазы,Продавец-консультант,27 000 — 32 000 руб.,https://bashkortostan.rabota.ru/vacancy/50018124/
289,Уфа,Главный бухгалтер в единственном числе,60 000 — 70 000 руб.,https://bashkortostan.rabota.ru/vacancy/48865787/
290,Уфа,Оператор,19 000 — 25 000 руб.,https://bashkortostan.rabota.ru/vacancy/47850039/
291,Уфа,Продавец-консультант,35 000 — 60 000 руб.,https://bashkortostan.rabota.ru/vacancy/47581027/
292,Уфа,Продавец-кассир,24 000 — 30 000 руб.,https://bashkortostan.rabota.ru/vacancy/46686911/
293,Выкса,Стропальщик,130 000 — 1 350 000 руб.,https://bashkortostan.rabota.ru/vacancy/52122654/
294,Стерлитамак,Врач имплантолог-хирург,по договоренности,https://bashkortostan.rabota.ru/vacancy/52122065/
295,Уфа,Каменщик,100 000 — 200 000 руб.,https://bashkortostan.rabota.ru/vacancy/52105629/
296,Нефтекамск,Мерчендайзер-грузчик,35 000 — 43 000 руб.,https://bashkortostan.rabota.ru/vacancy/51351162/
297,Туймазы,Мерчендайзер-грузчик,35 000 — 43 000 руб.,https://bashkortostan.rabota.ru/vacancy/51351017/
298,Уфа,Каменщик,80 000 — 150 000 руб.,https://bashkortostan.rabota.ru/vacancy/50484192/
299,Сибай,Мерчендайзер-грузчик,31 000 — 39 000 руб.,https://bashkortostan.rabota.ru/vacancy/50452660/
300,Уфа,Менеджер по продажам,от 60 000 руб.,https://bashkortostan.rabota.ru/vacancy/50278721/
301,Уфа,Заместитель бригадира (строительство),112 000 — 225 000 руб.,https://bashkortostan.rabota.ru/vacancy/50248438/
302,Салават,Мастер,30 000 — 35 000 руб.,https://bashkortostan.rabota.ru/vacancy/50240764/
303,Уфа,Менеджер по продажам,от 89 000 руб.,https://bashkortostan.rabota.ru/vacancy/50196298/
304,Уфа,Менеджер по продажам,по договоренности,https://bashkortostan.rabota.ru/vacancy/50024131/
305,Уфа,Бухгалтер по расчету зарплаты,50 000 руб.,https://bashkortostan.rabota.ru/vacancy/49991330/
306,Село Нижегородка,Инженер-электрик (сервисный инженер),50 000 — 70 000 руб.,https://bashkortostan.rabota.ru/vacancy/48730071/
307,Уфа,Разнорабочий на ремонт и реконструкцию мостов,60 000 — 90 000 руб.,https://bashkortostan.rabota.ru/vacancy/48608187/
308,Село Нижегородка,Сварщик-сборщик,55 000 — 150 000 руб.,https://bashkortostan.rabota.ru/vacancy/48324413/
309,Село Нижегородка,Инженер-конструктор,50 000 — 80 000 руб.,https://bashkortostan.rabota.ru/vacancy/46167643/
310,Уфа,Уборщик/ца офисных помещений,24 000 руб.,https://bashkortostan.rabota.ru/vacancy/51629401/
311,Уфа,Курьер интернет-магазина,до 196 300 руб.,https://bashkortostan.rabota.ru/vacancy/51445696/
312,Уфа,Бетонщик - монолитщик,70 000 — 120 000 руб.,https://bashkortostan.rabota.ru/vacancy/50526994/
313,Село Кальтовка,Продавец,30 000 — 50 000 руб.,https://bashkortostan.rabota.ru/vacancy/50406431/
314,Уфа,Продавец-кассир,40 000 — 45 000 руб.,https://bashkortostan.rabota.ru/vacancy/49994925/
315,Уфа,Электромонтер,68 000 — 86 000 руб.,https://bashkortostan.rabota.ru/vacancy/49975961/
316,Уфа,Изолировщик на гидроизоляцию,от 100 000 руб.,https://bashkortostan.rabota.ru/vacancy/50091821/
317,Стерлитамак,Менеджер по продажам недвижимости,70 000 — 100 000 руб.,https://bashkortostan.rabota.ru/vacancy/48959327/
318,Село Акъяр,Продавец продуктов,28 000 руб.,https://bashkortostan.rabota.ru/vacancy/50381255/
319,Село Ермолаево,Продавец-консультант,30 000 — 50 000 руб.,https://bashkortostan.rabota.ru/vacancy/50274445/
320,Стерлитамак,Начальник ПТО,от 60 000 руб.,https://bashkortostan.rabota.ru/vacancy/50104970/
321,Стерлитамак,Оператор станка с ЧПУ,50 000 — 130 000 руб.,https://bashkortostan.rabota.ru/vacancy/49995941/
322,Уфа,Водитель категории Е,от 90 000 руб.,https://bashkortostan.rabota.ru/vacancy/47121707/
323,Уфа,Администратор в стоматологию,от 45 000 руб.,https://bashkortostan.rabota.ru/vacancy/51029368/
324,Уфа,Менеджер по продажам в отдел вторичного жилья,от 60 000 руб.,https://bashkortostan.rabota.ru/vacancy/50494580/
325,,,,https://bashkortostan.rabota.ru/vacancy/50482952/
326,Сибай,Менеджер,50 000 — 80 000 руб.,https://bashkortostan.rabota.ru/vacancy/50394689/
327,Ишимбай,Инженер строительного контроля,от 100 000 руб.,https://bashkortostan.rabota.ru/vacancy/50377098/
328,Село Мариинский,Слесарь-сантехник,25 000 — 41 000 руб.,https://bashkortostan.rabota.ru/vacancy/50248394/
329,Уфа,Шлифовщик по дереву,от 70 000 руб.,https://bashkortostan.rabota.ru/vacancy/50200183/
330,Уфа,Бухгалтер / оператор 1С,40 000 — 56 000 руб.,https://bashkortostan.rabota.ru/vacancy/50104019/
