id,city,position,salary,link
577,Челябинск,Сотрудник пункта выдачи заказов,от 25 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50284271/
578,Магнитогорск,Администратор,до 35 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50278901/
579,Челябинск,Продавец-консультант,от 30 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50278678/
580,Челябинск,Помощник руководителя,38 000 — 43 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50277496/
581,Челябинск,Флорист,от 25 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50268345/
582,Магнитогорск,Эктромонтажник,50 000 — 70 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50268254/
583,Аша,Оператор АЗС,25 000 — 30 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50268207/
584,Челябинск,Менеджер по продажам,от 30 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50263638/
585,Челябинск,Ассистент ветеринарного врача (северо-запад),30 000 — 45 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50261313/
586,Магнитогорск,Бухгалтер,25 000 — 30 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50251930/
587,Челябинск,Продавец-кассир,35 000 — 40 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50251220/
588,Миасс,Повар кафе,от 25 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50248310/
589,Челябинск,"Инженер-проектировщик (Водоснабжение и водоотведение, Гидротехническое строительство)",40 000 — 50 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50244616/
590,Поселок Увельский,Доярка,35 000 — 40 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50244250/
591,Челябинск,Разнорабочий на производство,50 000 — 55 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50217766/
592,Челябинская область,Электромонтер по ремонту и обслуживанию электрооборудования,35 000 — 65 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50203882/
593,Челябинская область,Администратор,22 200 — 30 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50199299/
594,Челябинск,Сотрудник на производство,50 000 — 75 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50187638/
595,Челябинск,Водитель-курьер по доставке ценных заказов,100 000 — 130 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50184781/
596,Челябинск,Продавец,по договоренности,https://chelyabinskaya.rabota.ru/vacancy/50181775/
597,Челябинск,Менеджер по продажам,50 000 — 150 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50181659/
598,Челябинск,Изготовитель корпусной мебели,60 000 — 75 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50179795/
599,Челябинск,Пекарь-кондитер,50 000 — 75 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50178189/
600,Копейск,Шиномонтажник,50 000 — 150 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50177620/
601,Копейск,Продавец,25 000 — 90 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50175638/
602,Копейск,Продавец,23 000 — 90 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50175614/
603,Челябинск,Горничная,от 20 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50175548/
604,Челябинск,Повар-универсал,46 000 — 51 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50162002/
605,Челябинск,Мастер-консультант,от 65 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50146048/
606,,,,https://chelyabinskaya.rabota.ru/vacancy/50143216/
607,,,,https://chelyabinskaya.rabota.ru/vacancy/50143169/
608,Челябинск,Мастер аппаратного массажа,от 25 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50142490/
609,Челябинск,Курьер,109 950 — 150 400 руб.,https://chelyabinskaya.rabota.ru/vacancy/50140398/
610,Миасс,Кладовщик,от 30 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50140004/
611,Челябинск,Курьер,98 000 — 138 450 руб.,https://chelyabinskaya.rabota.ru/vacancy/50139785/
612,Челябинск,Специалист по тендерам,50 000 — 70 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50128140/
613,Челябинск,Инженер ПТО,60 000 — 80 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50125300/
614,Миасс,Начальник склада,50 000 — 100 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50122202/
615,Челябинск,Пекарь,от 37 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50121728/
616,Копейск,Менеджер по продажам,по договоренности,https://chelyabinskaya.rabota.ru/vacancy/50113411/
617,Челябинск,Водитель категории C Е,по договоренности,https://chelyabinskaya.rabota.ru/vacancy/50111026/
618,Челябинск,Бармен,20 000 — 30 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50109198/
619,Челябинск,Инженер-испытатель,от 55 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50103305/
620,Челябинск,Руководитель отдела продаж запчастей,от 95 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50102492/
621,Челябинск,Фармацевт-провизор,45 000 — 60 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50096622/
622,Челябинск,Моторист,от 100 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50096385/
623,Копейск,Повар,от 50 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50095105/
624,Магнитогорск,Кассир-бармен,от 30 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50094849/
625,Челябинск,Кровельщик по скатным крышам,80 000 — 120 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50092681/
626,Озерск,Сварщик дуговой сварки,от 60 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50089374/
627,Село Кузнецкое,Помощник повара,45 000 — 50 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50088289/
628,Челябинск,Инженер-сметчик,80 000 — 100 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50077564/
629,Поселок Есаульский,Рабочий в приют для животных,от 32 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50055967/
630,Копейск,Товарный оператор 4 разряда (нефтебаза),от 65 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50018208/
631,Челябинск,Руководитель проектов/менеджер по продажам,70 000 — 250 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50017048/
632,Челябинск,Сборщик-монтажник по изготовлению корпусной мебели,30 000 — 75 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50015910/
633,Челябинск,Заместитель главного бухгалтера,55 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50013668/
634,Магнитогорск,Водитель-экспедитор,40 000 — 50 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50002683/
635,Сим,Шлифовщик,от 175 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49994671/
636,Село Еткуль,Врач стоматолог-терапевт,от 50 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49989497/
637,Магнитогорск,Бухгалтер,40 000 — 50 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49972601/
638,Магнитогорск,Бухгалтер,от 40 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49964224/
639,Миасс,Медицинская сестра,25 000 — 35 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49961791/
640,Челябинск,Бармен,по договоренности,https://chelyabinskaya.rabota.ru/vacancy/49959521/
641,Челябинск,Бетонщик,65 000 — 100 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49926194/
642,Челябинск,Seo-специалист,35 000 — 75 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49925434/
643,Челябинск,Составитель фарша,70 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49914232/
644,Челябинск,Кухонный работник/мойщик посуды,29 000 — 32 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49906754/
645,Челябинск,Продавец в зоомагазин,30 000 — 40 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49906017/
646,Озерск,Помощник агента по недвижимости,30 000 — 70 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49888074/
647,Копейск,Пекарь,от 45 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49863263/
648,Челябинск,Официант,40 000 — 50 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49857895/
649,Челябинск,Кадровик/специалист кадрового делопроизводства,35 000 — 45 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49842679/
650,Сатка,Менеджер по продажам,по договоренности,https://chelyabinskaya.rabota.ru/vacancy/49841153/
651,Челябинск,Сборщик-комплектовщик,40 000 — 45 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49826248/
652,Челябинск,Директор,по договоренности,https://chelyabinskaya.rabota.ru/vacancy/49825628/
653,Челябинск,Специалист Копицентра,20 000 — 40 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49815981/
654,Челябинск,Менеджер по работе с клиентами,40 000 — 120 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49814400/
655,Челябинск,Бухгалтер по учету ТМЦ,40 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49812975/
656,Челябинск,Менеджер по продажам,от 40 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49808666/
657,Челябинск,Специалист по работе с клиентами,35 000 — 55 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49806416/
